"","feature1","feature2","feature3","feature4"
"14838",3,-1,1,-3
"14839",1,-3,3,-1
"14840",2,-2,7,3
"14841",2,-2,4,0
"14842",0,0,2,-2
"14843",0,0,6,2
"14844",2,-2,1,-3
"14845",0,0,7,3
"14846",3,-1,1,-3
"14847",5,2,3,-1
"14848",4,1,2,-2
"14849",0,0,1,-3
"14850",1,-3,4,0
"14851",6,6,5,1
"14852",3,-1,1,-3
"14853",5,2,3,-1
"14854",5,2,5,1
"14855",3,-1,7,3
"14856",1,-3,2,-2
"14857",3,-1,2,-2
"14858",2,-2,2,-2
"14859",2,-2,3,-1
"14860",1,-3,2,-2
"14861",6,6,4,0
"14862",2,-2,3,-1
"14863",2,-2,3,-1
"14864",3,-1,4,0
"14865",1,-3,4,0
"14866",1,-3,1,-3
"14867",0,0,7,3
"14868",2,-2,1,-3
"14869",3,-1,1,-3
"14870",5,2,3,-1
"14871",3,-1,2,-2
"14872",1,-3,4,0
"14873",2,-2,7,3
"14874",6,6,2,-2
"14875",3,-1,3,-1
"14876",2,-2,1,-3
"14877",5,2,1,-3
"14878",2,-2,4,0
"14879",0,0,2,-2
"14880",1,-3,7,3
"14881",2,-2,7,3
"14882",2,-2,6,2
"14883",6,6,5,1
"14884",6,6,4,0
"14885",0,0,1,-3
"14886",0,0,1,-3
"14887",5,2,2,-2
"14888",4,1,1,-3
"14889",1,-3,2,-2
"14890",3,-1,1,-3
"14891",5,2,1,-3
"14892",5,2,7,3
"14893",3,-1,2,-2
"14894",3,-1,2,-2
"14895",3,-1,7,3
"14896",2,-2,5,1
"14897",3,-1,3,-1
"14898",0,0,4,0
"14899",2,-2,1,-3
"14900",2,-2,7,3
"14901",2,-2,3,-1
"14902",5,2,5,1
"14903",0,0,7,3
"14904",2,-2,4,0
"14905",1,-3,2,-2
"14906",0,0,3,-1
"14907",2,-2,1,-3
"14908",2,-2,2,-2
"14909",4,1,7,3
"14910",4,1,3,-1
"14911",0,0,1,-3
"14912",3,-1,2,-2
"14913",2,-2,7,3
"14914",4,1,1,-3
"14915",1,-3,4,0
"14916",3,-1,3,-1
"14917",3,-1,7,3
"14918",3,-1,5,1
"14919",3,-1,1,-3
"14920",3,-1,4,0
"14921",0,0,4,0
"14922",5,2,4,0
"14923",2,-2,5,1
"14924",0,0,5,1
"14925",2,-2,4,0
"14926",3,-1,6,2
"14927",5,2,3,-1
"14928",5,2,3,-1
"14929",5,2,2,-2
"14930",5,2,2,-2
"14931",2,-2,7,3
"14932",0,0,4,0
"14933",0,0,4,0
"14934",1,-3,3,-1
"14935",0,0,2,-2
"14936",6,6,6,2
"14937",1,-3,4,0
"14938",1,-3,1,-3
"14939",1,-3,6,2
"14940",3,-1,5,1
"14941",1,-3,1,-3
"14942",1,-3,3,-1
"14943",0,0,4,0
"14944",5,2,1,-3
"14945",5,2,1,-3
"14946",5,2,3,-1
"14947",4,1,1,-3
"14948",1,-3,4,0
"14949",0,0,4,0
"14950",4,1,7,3
"14951",0,0,6,2
"14952",2,-2,2,-2
"14953",6,6,6,2
"14954",6,6,7,3
"14955",0,0,4,0
"14956",0,0,1,-3
"14957",6,6,3,-1
"14958",3,-1,4,0
"14959",4,1,2,-2
"14960",3,-1,6,2
"14961",1,-3,4,0
"14962",1,-3,2,-2
"14963",2,-2,3,-1
"14964",5,2,2,-2
"14965",6,6,5,1
"14966",0,0,4,0
"14967",1,-3,7,3
"14968",1,-3,1,-3
"14969",3,-1,3,-1
"14970",3,-1,2,-2
"14971",1,-3,2,-2
"14972",5,2,4,0
"14973",0,0,4,0
"14974",2,-2,2,-2
"14975",1,-3,3,-1
"14976",3,-1,1,-3
"14977",1,-3,1,-3
"14978",1,-3,6,2
"14979",2,-2,2,-2
"14980",3,-1,2,-2
"14981",2,-2,7,3
"14982",5,2,7,3
"14983",1,-3,1,-3
"14984",3,-1,1,-3
"14985",5,2,3,-1
"14986",0,0,5,1
"14987",1,-3,7,3
"14988",3,-1,7,3
"14989",3,-1,4,0
"14990",4,1,3,-1
"14991",5,2,7,3
"14992",2,-2,7,3
"14993",3,-1,2,-2
"14994",6,6,1,-3
"14995",3,-1,4,0
"14996",3,-1,2,-2
"14997",1,-3,6,2
"14998",2,-2,2,-2
"14999",5,2,2,-2
"15000",3,-1,3,-1
"15001",6,6,2,-2
"15002",3,-1,3,-1
"15003",5,2,7,3
"15004",1,-3,4,0
"15005",2,-2,7,3
"15006",0,0,2,-2
"15007",5,2,1,-3
"15008",2,-2,5,1
"15009",0,0,2,-2
"15010",4,1,4,0
"15011",0,0,1,-3
"15012",3,-1,3,-1
"15013",0,0,3,-1
"15014",5,2,1,-3
"15015",5,2,1,-3
"15016",1,-3,2,-2
"15017",1,-3,4,0
"15018",2,-2,7,3
"15019",1,-3,4,0
"15020",2,-2,4,0
"15021",3,-1,1,-3
"15022",2,-2,1,-3
"15023",4,1,5,1
"15024",3,-1,5,1
"15025",5,2,2,-2
"15026",4,1,3,-1
"15027",0,0,6,2
"15028",3,-1,7,3
"15029",3,-1,1,-3
"15030",3,-1,1,-3
"15031",3,-1,3,-1
"15032",3,-1,2,-2
"15033",4,1,2,-2
"15034",0,0,7,3
"15035",5,2,5,1
"15036",6,6,7,3
"15037",2,-2,6,2
"15038",3,-1,5,1
"15039",2,-2,1,-3
"15040",3,-1,2,-2
"15041",0,0,3,-1
"15042",0,0,3,-1
"15043",1,-3,6,2
"15044",3,-1,7,3
"15045",0,0,2,-2
"15046",3,-1,5,1
"15047",2,-2,4,0
"15048",1,-3,7,3
"15049",5,2,7,3
"15050",2,-2,7,3
"15051",0,0,3,-1
"15052",0,0,7,3
"15053",2,-2,1,-3
"15054",4,1,1,-3
"15055",0,0,3,-1
"15056",1,-3,2,-2
"15057",4,1,6,2
"15058",1,-3,7,3
"15059",1,-3,1,-3
"15060",0,0,2,-2
"15061",5,2,3,-1
"15062",5,2,3,-1
"15063",5,2,7,3
"15064",5,2,2,-2
"15065",4,1,3,-1
"15066",0,0,2,-2
"15067",3,-1,2,-2
"15068",1,-3,2,-2
"15069",0,0,3,-1
"15070",3,-1,3,-1
"15071",2,-2,3,-1
"15072",1,-3,1,-3
"15073",0,0,7,3
"15074",3,-1,4,0
"15075",3,-1,4,0
"15076",6,6,4,0
"15077",2,-2,2,-2
"15078",3,-1,2,-2
"15079",1,-3,2,-2
"15080",2,-2,2,-2
"15081",5,2,3,-1
"15082",6,6,4,0
"15083",0,0,4,0
"15084",2,-2,4,0
"15085",1,-3,7,3
"15086",2,-2,7,3
"15087",4,1,1,-3
"15088",2,-2,1,-3
"15089",4,1,5,1
"15090",0,0,2,-2
"15091",3,-1,3,-1
"15092",5,2,2,-2
"15093",5,2,3,-1
"15094",3,-1,1,-3
"15095",6,6,6,2
"15096",2,-2,3,-1
"15097",0,0,2,-2
"15098",4,1,1,-3
"15099",4,1,3,-1
"15100",2,-2,7,3
"15101",0,0,2,-2
"15102",1,-3,7,3
"15103",5,2,7,3
"15104",3,-1,1,-3
"15105",1,-3,3,-1
"15106",0,0,7,3
"15107",5,2,1,-3
"15108",2,-2,2,-2
"15109",2,-2,1,-3
"15110",5,2,1,-3
"15111",1,-3,4,0
"15112",3,-1,3,-1
"15113",1,-3,4,0
"15114",5,2,1,-3
"15115",5,2,4,0
"15116",2,-2,7,3
"15117",2,-2,2,-2
"15118",5,2,1,-3
"15119",0,0,6,2
"15120",1,-3,7,3
"15121",1,-3,3,-1
"15122",6,6,1,-3
"15123",1,-3,2,-2
"15124",1,-3,4,0
"15125",3,-1,7,3
"15126",3,-1,3,-1
"15127",2,-2,2,-2
"15128",6,6,1,-3
"15129",3,-1,4,0
"15130",0,0,3,-1
"15131",5,2,4,0
"15132",0,0,6,2
"15133",5,2,2,-2
"15134",5,2,2,-2
"15135",2,-2,7,3
"15136",0,0,5,1
"15137",6,6,7,3
"15138",2,-2,7,3
"15139",0,0,1,-3
"15140",2,-2,2,-2
"15141",3,-1,4,0
"15142",5,2,2,-2
"15143",4,1,5,1
"15144",1,-3,2,-2
"15145",4,1,4,0
"15146",4,1,3,-1
"15147",5,2,2,-2
"15148",4,1,7,3
"15149",0,0,5,1
"15150",1,-3,6,2
"15151",6,6,4,0
"15152",1,-3,3,-1
"15153",1,-3,1,-3
"15154",2,-2,2,-2
"15155",4,1,7,3
"15156",3,-1,1,-3
"15157",0,0,6,2
"15158",5,2,3,-1
"15159",4,1,1,-3
"15160",1,-3,7,3
"15161",2,-2,2,-2
"15162",0,0,4,0
"15163",3,-1,3,-1
"15164",5,2,6,2
"15165",5,2,1,-3
"15166",1,-3,1,-3
"15167",3,-1,1,-3
"15168",3,-1,6,2
"15169",0,0,4,0
"15170",0,0,2,-2
"15171",0,0,4,0
"15172",5,2,4,0
"15173",6,6,1,-3
"15174",2,-2,2,-2
"15175",1,-3,7,3
"15176",0,0,7,3
"15177",6,6,2,-2
"15178",1,-3,1,-3
"15179",3,-1,1,-3
"15180",3,-1,2,-2
"15181",2,-2,7,3
"15182",2,-2,7,3
"15183",1,-3,3,-1
"15184",3,-1,2,-2
"15185",3,-1,1,-3
"15186",1,-3,2,-2
"15187",5,2,7,3
"15188",4,1,3,-1
"15189",1,-3,4,0
"15190",5,2,3,-1
"15191",2,-2,2,-2
"15192",3,-1,3,-1
"15193",0,0,2,-2
"15194",2,-2,4,0
"15195",5,2,7,3
"15196",5,2,7,3
"15197",5,2,1,-3
"15198",3,-1,2,-2
"15199",0,0,3,-1
"15200",2,-2,4,0
"15201",0,0,1,-3
"15202",1,-3,2,-2
"15203",1,-3,2,-2
"15204",5,2,3,-1
"15205",0,0,7,3
"15206",1,-3,3,-1
"15207",1,-3,3,-1
"15208",5,2,1,-3
"15209",5,2,4,0
"15210",1,-3,2,-2
"15211",0,0,4,0
"15212",2,-2,4,0
"15213",3,-1,1,-3
"15214",1,-3,4,0
"15215",1,-3,3,-1
"15216",3,-1,4,0
"15217",0,0,7,3
"15218",0,0,4,0
"15219",1,-3,1,-3
"15220",1,-3,3,-1
"15221",2,-2,3,-1
"15222",1,-3,4,0
"15223",2,-2,7,3
"15224",2,-2,2,-2
"15225",1,-3,1,-3
"15226",4,1,6,2
"15227",0,0,4,0
"15228",3,-1,1,-3
"15229",1,-3,3,-1
"15230",6,6,1,-3
"15231",1,-3,7,3
"15232",4,1,1,-3
"15233",2,-2,4,0
"15234",3,-1,7,3
"15235",5,2,1,-3
"15236",2,-2,2,-2
"15237",3,-1,1,-3
"15238",0,0,6,2
"15239",2,-2,1,-3
"15240",1,-3,2,-2
"15241",2,-2,1,-3
"15242",1,-3,2,-2
"15243",0,0,7,3
"15244",3,-1,6,2
"15245",5,2,4,0
"15246",5,2,1,-3
"15247",3,-1,1,-3
"15248",1,-3,2,-2
"15249",0,0,7,3
"15250",2,-2,7,3
"15251",4,1,2,-2
"15252",0,0,7,3
"15253",2,-2,5,1
"15254",0,0,2,-2
"15255",3,-1,1,-3
"15256",2,-2,7,3
"15257",6,6,4,0
"15258",5,2,4,0
"15259",1,-3,1,-3
"15260",5,2,1,-3
"15261",1,-3,1,-3
"15262",3,-1,7,3
"15263",3,-1,5,1
"15264",6,6,3,-1
"15265",1,-3,1,-3
"15266",1,-3,4,0
"15267",2,-2,1,-3
"15268",3,-1,3,-1
"15269",0,0,1,-3
"15270",1,-3,2,-2
"15271",0,0,1,-3
"15272",5,2,2,-2
"15273",0,0,6,2
"15274",1,-3,4,0
"15275",0,0,7,3
"15276",5,2,7,3
"15277",4,1,5,1
"15278",3,-1,3,-1
"15279",3,-1,1,-3
"15280",4,1,6,2
"15281",5,2,1,-3
"15282",3,-1,6,2
"15283",5,2,1,-3
"15284",1,-3,5,1
"15285",0,0,4,0
"15286",5,2,6,2
"15287",4,1,7,3
"15288",4,1,3,-1
"15289",2,-2,6,2
"15290",1,-3,3,-1
"15291",3,-1,2,-2
"15292",0,0,1,-3
"15293",5,2,2,-2
"15294",2,-2,2,-2
"15295",0,0,3,-1
"15296",3,-1,1,-3
"15297",6,6,7,3
"15298",5,2,2,-2
"15299",3,-1,3,-1
"15300",3,-1,6,2
"15301",3,-1,2,-2
"15302",3,-1,4,0
"15303",5,2,7,3
"15304",0,0,3,-1
"15305",3,-1,2,-2
"15306",3,-1,4,0
"15307",3,-1,3,-1
"15308",2,-2,7,3
"15309",3,-1,1,-3
"15310",3,-1,1,-3
"15311",5,2,2,-2
"15312",5,2,4,0
"15313",3,-1,3,-1
"15314",5,2,1,-3
"15315",2,-2,2,-2
"15316",1,-3,4,0
"15317",3,-1,2,-2
"15318",3,-1,2,-2
"15319",3,-1,4,0
"15320",3,-1,4,0
"15321",1,-3,7,3
"15322",5,2,1,-3
"15323",0,0,3,-1
"15324",0,0,7,3
"15325",1,-3,4,0
"15326",0,0,4,0
"15327",1,-3,7,3
"15328",0,0,4,0
"15329",3,-1,3,-1
"15330",1,-3,2,-2
"15331",2,-2,3,-1
"15332",2,-2,2,-2
"15333",3,-1,3,-1
"15334",2,-2,3,-1
"15335",1,-3,5,1
"15336",1,-3,7,3
"15337",5,2,2,-2
"15338",3,-1,1,-3
"15339",1,-3,2,-2
"15340",1,-3,1,-3
"15341",3,-1,7,3
"15342",2,-2,7,3
"15343",3,-1,7,3
"15344",5,2,3,-1
"15345",4,1,2,-2
"15346",5,2,7,3
"15347",0,0,3,-1
"15348",5,2,1,-3
"15349",3,-1,3,-1
"15350",3,-1,3,-1
"15351",1,-3,7,3
"15352",1,-3,2,-2
"15353",0,0,2,-2
"15354",5,2,4,0
"15355",3,-1,2,-2
"15356",0,0,3,-1
"15357",5,2,3,-1
"15358",1,-3,7,3
"15359",1,-3,1,-3
"15360",0,0,7,3
"15361",4,1,3,-1
"15362",4,1,3,-1
"15363",6,6,1,-3
"15364",5,2,2,-2
"15365",1,-3,6,2
"15366",1,-3,3,-1
"15367",2,-2,4,0
"15368",1,-3,7,3
"15369",5,2,3,-1
"15370",0,0,3,-1
"15371",2,-2,7,3
"15372",3,-1,7,3
"15373",3,-1,1,-3
"15374",2,-2,1,-3
"15375",1,-3,7,3
"15376",2,-2,1,-3
"15377",5,2,2,-2
"15378",5,2,2,-2
"15379",0,0,3,-1
"15380",0,0,3,-1
"15381",2,-2,7,3
"15382",0,0,3,-1
"15383",3,-1,5,1
"15384",2,-2,5,1
"15385",1,-3,1,-3
"15386",2,-2,1,-3
"15387",2,-2,1,-3
"15388",1,-3,6,2
"15389",2,-2,7,3
"15390",1,-3,3,-1
"15391",0,0,1,-3
"15392",5,2,7,3
"15393",0,0,6,2
"15394",0,0,3,-1
"15395",0,0,6,2
"15396",5,2,1,-3
"15397",1,-3,4,0
"15398",0,0,3,-1
"15399",1,-3,4,0
"15400",1,-3,3,-1
"15401",5,2,1,-3
"15402",2,-2,4,0
"15403",2,-2,6,2
"15404",2,-2,4,0
"15405",1,-3,7,3
"15406",4,1,4,0
"15407",1,-3,2,-2
"15408",0,0,4,0
"15409",3,-1,2,-2
"15410",1,-3,2,-2
"15411",3,-1,4,0
"15412",2,-2,7,3
"15413",3,-1,4,0
"15414",1,-3,6,2
"15415",0,0,5,1
"15416",0,0,2,-2
"15417",0,0,2,-2
"15418",0,0,7,3
"15419",3,-1,7,3
"15420",3,-1,5,1
"15421",2,-2,4,0
"15422",4,1,4,0
"15423",1,-3,2,-2
"15424",4,1,1,-3
"15425",0,0,3,-1
"15426",1,-3,3,-1
"15427",5,2,3,-1
"15428",5,2,4,0
"15429",1,-3,2,-2
"15430",4,1,2,-2
"15431",3,-1,2,-2
"15432",2,-2,4,0
"15433",1,-3,7,3
"15434",3,-1,1,-3
"15435",0,0,6,2
"15436",3,-1,3,-1
"15437",1,-3,3,-1
"15438",5,2,3,-1
"15439",4,1,2,-2
"15440",6,6,3,-1
"15441",3,-1,7,3
"15442",3,-1,1,-3
"15443",2,-2,2,-2
"15444",0,0,3,-1
"15445",0,0,2,-2
"15446",2,-2,5,1
"15447",3,-1,7,3
"15448",3,-1,3,-1
"15449",1,-3,7,3
"15450",3,-1,4,0
"15451",4,1,4,0
"15452",3,-1,4,0
"15453",2,-2,2,-2
"15454",3,-1,2,-2
"15455",0,0,4,0
"15456",0,0,2,-2
"15457",0,0,4,0
"15458",4,1,4,0
"15459",1,-3,2,-2
"15460",1,-3,4,0
"15461",0,0,6,2
"15462",1,-3,4,0
"15463",2,-2,2,-2
"15464",2,-2,4,0
"15465",1,-3,1,-3
"15466",1,-3,2,-2
"15467",0,0,3,-1
"15468",3,-1,3,-1
"15469",6,6,5,1
"15470",0,0,1,-3
"15471",1,-3,5,1
"15472",1,-3,3,-1
"15473",2,-2,5,1
"15474",0,0,3,-1
"15475",3,-1,3,-1
"15476",0,0,7,3
"15477",3,-1,1,-3
"15478",3,-1,4,0
"15479",2,-2,7,3
"15480",5,2,7,3
"15481",4,1,1,-3
"15482",3,-1,7,3
"15483",3,-1,2,-2
"15484",3,-1,1,-3
"15485",5,2,3,-1
"15486",6,6,7,3
"15487",5,2,2,-2
"15488",2,-2,1,-3
"15489",2,-2,2,-2
"15490",3,-1,3,-1
"15491",2,-2,3,-1
"15492",4,1,2,-2
"15493",1,-3,6,2
"15494",5,2,4,0
"15495",3,-1,1,-3
"15496",5,2,2,-2
"15497",1,-3,3,-1
"15498",2,-2,4,0
"15499",4,1,4,0
"15500",5,2,7,3
"15501",4,1,7,3
"15502",5,2,2,-2
"15503",5,2,2,-2
"15504",2,-2,2,-2
"15505",3,-1,7,3
"15506",3,-1,4,0
"15507",1,-3,4,0
"15508",3,-1,4,0
"15509",4,1,7,3
"15510",1,-3,2,-2
"15511",0,0,4,0
"15512",2,-2,4,0
"15513",0,0,6,2
"15514",4,1,2,-2
"15515",1,-3,7,3
"15516",0,0,4,0
"15517",0,0,2,-2
"15518",1,-3,2,-2
"15519",3,-1,3,-1
"15520",1,-3,7,3
"15521",3,-1,3,-1
"15522",1,-3,7,3
"15523",3,-1,4,0
"15524",0,0,6,2
"15525",2,-2,2,-2
"15526",0,0,7,3
"15527",1,-3,7,3
"15528",3,-1,7,3
"15529",1,-3,1,-3
"15530",5,2,1,-3
"15531",3,-1,3,-1
"15532",1,-3,2,-2
"15533",2,-2,2,-2
"15534",5,2,6,2
"15535",0,0,4,0
"15536",3,-1,1,-3
"15537",0,0,6,2
"15538",1,-3,7,3
"15539",3,-1,2,-2
"15540",3,-1,1,-3
"15541",2,-2,2,-2
"15542",2,-2,2,-2
"15543",5,2,7,3
"15544",1,-3,4,0
"15545",1,-3,2,-2
"15546",5,2,1,-3
"15547",4,1,1,-3
"15548",1,-3,4,0
"15549",6,6,2,-2
"15550",5,2,1,-3
"15551",1,-3,2,-2
"15552",3,-1,3,-1
"15553",5,2,6,2
"15554",5,2,4,0
"15555",2,-2,3,-1
"15556",1,-3,2,-2
"15557",0,0,6,2
"15558",5,2,2,-2
"15559",4,1,2,-2
"15560",3,-1,5,1
"15561",3,-1,1,-3
"15562",3,-1,2,-2
"15563",1,-3,1,-3
"15564",3,-1,4,0
"15565",5,2,2,-2
"15566",4,1,1,-3
"15567",0,0,4,0
"15568",0,0,2,-2
"15569",2,-2,1,-3
"15570",1,-3,6,2
"15571",5,2,1,-3
"15572",5,2,4,0
"15573",1,-3,2,-2
"15574",4,1,2,-2
"15575",5,2,4,0
"15576",0,0,1,-3
"15577",5,2,4,0
"15578",1,-3,1,-3
"15579",0,0,3,-1
"15580",3,-1,5,1
"15581",0,0,7,3
"15582",0,0,1,-3
"15583",0,0,3,-1
"15584",3,-1,1,-3
"15585",2,-2,5,1
"15586",3,-1,2,-2
"15587",2,-2,2,-2
"15588",0,0,2,-2
"15589",5,2,1,-3
"15590",6,6,4,0
"15591",1,-3,1,-3
"15592",2,-2,3,-1
"15593",3,-1,4,0
"15594",3,-1,2,-2
"15595",3,-1,6,2
"15596",6,6,3,-1
"15597",5,2,7,3
"15598",5,2,5,1
"15599",1,-3,2,-2
"15600",0,0,6,2
"15601",0,0,3,-1
"15602",1,-3,5,1
"15603",3,-1,4,0
"15604",0,0,4,0
"15605",2,-2,3,-1
"15606",2,-2,2,-2
"15607",5,2,4,0
"15608",1,-3,7,3
"15609",1,-3,7,3
"15610",5,2,4,0
"15611",2,-2,1,-3
"15612",1,-3,3,-1
"15613",1,-3,4,0
"15614",5,2,4,0
"15615",5,2,1,-3
"15616",5,2,4,0
"15617",2,-2,7,3
"15618",5,2,3,-1
"15619",0,0,6,2
"15620",2,-2,4,0
"15621",2,-2,7,3
"15622",2,-2,5,1
"15623",3,-1,1,-3
"15624",1,-3,6,2
"15625",1,-3,4,0
"15626",1,-3,2,-2
"15627",2,-2,4,0
"15628",0,0,3,-1
"15629",1,-3,3,-1
"15630",2,-2,7,3
"15631",3,-1,4,0
"15632",5,2,3,-1
"15633",0,0,4,0
"15634",2,-2,7,3
"15635",3,-1,2,-2
"15636",1,-3,4,0
"15637",2,-2,5,1
"15638",0,0,1,-3
"15639",3,-1,6,2
"15640",3,-1,1,-3
"15641",3,-1,4,0
"15642",2,-2,1,-3
"15643",2,-2,7,3
"15644",3,-1,6,2
"15645",5,2,6,2
"15646",6,6,1,-3
"15647",5,2,1,-3
"15648",5,2,2,-2
"15649",2,-2,1,-3
"15650",1,-3,1,-3
"15651",6,6,1,-3
"15652",1,-3,5,1
"15653",5,2,1,-3
"15654",2,-2,3,-1
"15655",3,-1,3,-1
"15656",1,-3,3,-1
"15657",0,0,3,-1
"15658",1,-3,2,-2
"15659",1,-3,1,-3
"15660",6,6,4,0
"15661",1,-3,2,-2
"15662",3,-1,3,-1
"15663",3,-1,7,3
"15664",1,-3,3,-1
"15665",5,2,2,-2
"15666",2,-2,2,-2
"15667",5,2,3,-1
"15668",0,0,4,0
"15669",2,-2,1,-3
"15670",5,2,7,3
"15671",3,-1,2,-2
"15672",5,2,2,-2
"15673",0,0,4,0
"15674",2,-2,4,0
"15675",0,0,4,0
"15676",3,-1,2,-2
"15677",1,-3,4,0
"15678",4,1,6,2
"15679",2,-2,4,0
"15680",0,0,4,0
"15681",0,0,3,-1
"15682",1,-3,4,0
"15683",6,6,2,-2
"15684",2,-2,3,-1
"15685",4,1,4,0
"15686",3,-1,4,0
"15687",0,0,3,-1
"15688",3,-1,7,3
"15689",5,2,1,-3
"15690",5,2,2,-2
"15691",5,2,6,2
"15692",3,-1,4,0
"15693",3,-1,1,-3
"15694",5,2,4,0
"15695",3,-1,5,1
"15696",5,2,2,-2
"15697",5,2,2,-2
"15698",1,-3,6,2
"15699",2,-2,3,-1
"15700",5,2,1,-3
"15701",1,-3,1,-3
"15702",0,0,3,-1
"15703",2,-2,7,3
"15704",2,-2,4,0
"15705",2,-2,4,0
"15706",3,-1,2,-2
"15707",1,-3,6,2
"15708",4,1,4,0
"15709",3,-1,4,0
"15710",5,2,1,-3
"15711",5,2,3,-1
"15712",0,0,1,-3
"15713",2,-2,1,-3
"15714",5,2,4,0
"15715",6,6,3,-1
"15716",1,-3,3,-1
"15717",3,-1,6,2
"15718",6,6,7,3
"15719",3,-1,2,-2
"15720",1,-3,3,-1
"15721",3,-1,3,-1
"15722",5,2,7,3
"15723",0,0,3,-1
"15724",2,-2,3,-1
"15725",2,-2,4,0
"15726",1,-3,7,3
"15727",0,0,7,3
"15728",2,-2,6,2
"15729",3,-1,5,1
"15730",1,-3,4,0
"15731",1,-3,3,-1
"15732",2,-2,5,1
"15733",3,-1,2,-2
"15734",5,2,4,0
"15735",0,0,2,-2
"15736",1,-3,7,3
"15737",5,2,2,-2
"15738",3,-1,6,2
"15739",2,-2,1,-3
"15740",5,2,2,-2
"15741",2,-2,1,-3
"15742",1,-3,4,0
"15743",6,6,3,-1
"15744",3,-1,7,3
"15745",1,-3,5,1
"15746",5,2,6,2
"15747",5,2,7,3
"15748",1,-3,5,1
"15749",2,-2,6,2
"15750",5,2,4,0
"15751",1,-3,7,3
"15752",6,6,2,-2
"15753",2,-2,3,-1
"15754",1,-3,4,0
"15755",3,-1,1,-3
"15756",6,6,1,-3
"15757",0,0,4,0
"15758",1,-3,4,0
"15759",0,0,1,-3
"15760",5,2,1,-3
"15761",6,6,2,-2
"15762",2,-2,2,-2
"15763",1,-3,4,0
"15764",0,0,1,-3
"15765",5,2,1,-3
"15766",5,2,7,3
"15767",1,-3,4,0
"15768",3,-1,1,-3
"15769",0,0,3,-1
"15770",0,0,2,-2
"15771",5,2,3,-1
"15772",1,-3,2,-2
"15773",1,-3,4,0
"15774",1,-3,2,-2
"15775",1,-3,2,-2
"15776",2,-2,4,0
"15777",1,-3,7,3
"15778",3,-1,3,-1
"15779",1,-3,1,-3
"15780",6,6,5,1
"15781",3,-1,7,3
"15782",5,2,1,-3
"15783",1,-3,7,3
"15784",2,-2,6,2
"15785",5,2,1,-3
"15786",1,-3,2,-2
"15787",1,-3,1,-3
"15788",5,2,3,-1
"15789",3,-1,4,0
"15790",1,-3,6,2
"15791",3,-1,3,-1
"15792",0,0,4,0
"15793",5,2,6,2
"15794",1,-3,6,2
"15795",1,-3,1,-3
"15796",1,-3,4,0
"15797",2,-2,3,-1
"15798",3,-1,6,2
"15799",6,6,1,-3
"15800",0,0,4,0
"15801",4,1,2,-2
"15802",5,2,4,0
"15803",1,-3,5,1
"15804",3,-1,7,3
"15805",2,-2,5,1
"15806",4,1,3,-1
"15807",3,-1,5,1
"15808",1,-3,2,-2
"15809",1,-3,1,-3
"15810",1,-3,4,0
"15811",5,2,7,3
"15812",0,0,7,3
"15813",0,0,5,1
"15814",0,0,6,2
"15815",2,-2,1,-3
"15816",0,0,7,3
"15817",1,-3,4,0
"15818",5,2,2,-2
"15819",1,-3,1,-3
"15820",2,-2,5,1
"15821",0,0,6,2
"15822",0,0,1,-3
"15823",0,0,4,0
"15824",4,1,3,-1
"15825",2,-2,4,0
"15826",5,2,4,0
"15827",2,-2,6,2
"15828",2,-2,4,0
"15829",0,0,4,0
"15830",1,-3,2,-2
"15831",2,-2,2,-2
"15832",1,-3,1,-3
"15833",6,6,3,-1
"15834",4,1,1,-3
"15835",0,0,5,1
"15836",3,-1,1,-3
"15837",1,-3,2,-2
"15838",2,-2,1,-3
"15839",0,0,5,1
"15840",3,-1,6,2
"15841",3,-1,2,-2
"15842",4,1,3,-1
"15843",3,-1,3,-1
"15844",5,2,1,-3
"15845",6,6,2,-2
"15846",5,2,7,3
"15847",3,-1,4,0
"15848",2,-2,1,-3
"15849",0,0,4,0
"15850",4,1,5,1
"15851",0,0,1,-3
"15852",4,1,3,-1
"15853",0,0,1,-3
"15854",1,-3,6,2
"15855",0,0,3,-1
"15856",6,6,2,-2
"15857",0,0,7,3
"15858",0,0,1,-3
"15859",0,0,2,-2
"15860",4,1,5,1
"15861",0,0,3,-1
"15862",1,-3,7,3
"15863",0,0,1,-3
"15864",3,-1,1,-3
"15865",0,0,7,3
"15866",6,6,4,0
"15867",2,-2,7,3
"15868",5,2,7,3
"15869",2,-2,6,2
"15870",5,2,4,0
"15871",6,6,7,3
"15872",3,-1,4,0
"15873",1,-3,7,3
"15874",0,0,1,-3
"15875",3,-1,7,3
"15876",2,-2,7,3
"15877",4,1,2,-2
"15878",2,-2,7,3
"15879",1,-3,1,-3
"15880",0,0,4,0
"15881",4,1,7,3
"15882",2,-2,7,3
"15883",3,-1,1,-3
"15884",2,-2,7,3
"15885",0,0,2,-2
"15886",5,2,3,-1
"15887",3,-1,2,-2
"15888",0,0,4,0
"15889",5,2,4,0
"15890",0,0,1,-3
"15891",0,0,7,3
"15892",5,2,3,-1
"15893",5,2,7,3
"15894",5,2,1,-3
"15895",1,-3,2,-2
"15896",3,-1,5,1
"15897",2,-2,3,-1
"15898",3,-1,2,-2
"15899",3,-1,7,3
"15900",2,-2,7,3
"15901",0,0,6,2
"15902",5,2,7,3
"15903",6,6,6,2
"15904",2,-2,3,-1
