"","num_hrefs","num_imgs","data_channel_is_socmed","data_channel_is_tech","data_channel_is_world","kw_max_min","kw_avg_min","kw_avg_max","kw_min_avg","kw_max_avg","kw_avg_avg","self_reference_min_shares","self_reference_max_shares","self_reference_avg_sharess","weekday_is_saturday","LDA_00","LDA_02","LDA_03","global_subjectivity","rate_positive_words","popularity"
"13546",31,21,0,0,1,825,413.8,219920,2039.66666667,6312,3213.58268179,967,50200,16616.7,0,0.0200003901073,0.819970978566,0.120016484734,0.507635486207,0.790697674419,"2"
"13547",9,1,0,0,0,1300,412,394500,0,4934.49727965,2972.70133577,1900,15400,6866.66666667,0,0.866582740547,0.0333339574644,0.0333340266258,0.446765271765,0.797101449275,"2"
"13548",9,1,0,0,0,667,389.333333333,263414,667,3314.5679558,1684.05592489,667,3900,1745.33333333,0,0.518153088812,0.381835046778,0.0333368493588,0.426923076923,0.678571428571,"1"
"13549",42,11,0,0,0,504,188,240457.142857,3247.54206632,7258.56603774,4944.31282453,816,62900,21672,0,0.1629733798,0.0286592238157,0.029192393367,0.423014791793,0.65625,"2"
"13550",14,2,0,0,1,1600,328.4,214320,1892.0952381,3576.3782977,2672.21433282,759,759,759,0,0.0400010866549,0.625028561165,0.0400002872895,0.257894736842,0.25,"1"
"13551",6,0,0,0,0,651,187.75,257780,0,3671.6305483,2196.47011541,1100,1900,1400,1,0.0400025943475,0.0400766827136,0.839014580359,0.492741088699,0.682926829268,"1"
"13552",14,1,0,0,0,765,232.857142857,198544.444444,0,5493.81578947,2566.95448019,10300,49900,21366.6666667,0,0.910767922371,0.0222598532278,0.0223004465893,0.462563568119,0.784810126582,"3"
"13553",4,0,0,1,0,1900,546.5,123425,0,5169.80655738,2526.26104946,2200,3000,2600,0,0.0250086120129,0.0250063875579,0.0250182240942,0.481305114638,0.5,"2"
"13554",7,10,0,0,0,1000,474.8,366980,1285.2,8253.20437956,3980.61436246,15500,15500,15500,0,0.0400010727887,0.040000664471,0.444412999651,0.533482142857,1,"3"
"13555",14,0,0,0,0,330,100.285714286,489700,2293.66666667,8045.03609516,4890.67175564,4200,4200,4200,0,0.0285967700548,0.170416644143,0.60954021495,0.361011904762,0.857142857143,"1"
"13556",5,1,0,0,0,657,180,321575,3264.98214741,3983.6875,3655.78773147,1500,1500,1500,0,0.0500021062495,0.050001147603,0.797373480616,0.461015860358,0.583333333333,"2"
"13557",4,0,0,0,0,97,47.25,424016.666667,0,5221.78167116,2974.7815417,17700,22800,20250,0,0.0333511647453,0.0333440520219,0.535330299536,0.496825396825,0.769230769231,"1"
"13558",6,51,0,0,0,549,150.287777778,364488.888889,1789.78861789,5751.62856248,3264.06043507,795,10600,3347.5,0,0.0222229786114,0.136764486143,0.796205202997,0.428636400636,0.51724137931,"2"
"13559",10,1,0,0,0,0,-1,513033.333333,1904.59375,3446.07553211,2845.74964354,1600,1900,1725,0,0.731279012011,0.0666676317491,0.0666671374356,0.457962962963,0.7,"2"
"13560",31,2,1,0,0,687,207.222222222,246920,0,3895.46956522,2698.9693784,1000,12500,4444.44444444,0,0.32310581887,0.61666485113,0.02022449616,0.457995654752,0.733333333333,"3"
"13561",16,2,0,0,0,1300,208.959,335320,1964.64611072,5720,3613.95104116,5700,5700,5700,0,0.919933704566,0.0200120811592,0.0200136991338,0.491572470739,0.754385964912,"3"
"13562",2,1,0,0,1,0,-1,153957.142857,952.052631579,3484.25386844,1819.55924785,1300,2600,1950,0,0.0285718608243,0.597392165701,0.0285715134527,0.343297101449,0.275862068966,"1"
"13563",15,12,0,0,0,358,127.625,315360,0,8543.03255341,4658.72758662,2700,2700,2700,1,0.0200154370215,0.0200159628684,0.819704663153,0.396875,0.8,"2"
"13564",19,15,0,0,0,900,429.857142857,22175,0,4504.38461538,2449.29167666,1900,5200,3550,0,0.02503115571,0.0250496245855,0.76611687021,0.632286535304,0.652173913043,"2"
"13565",4,1,1,0,0,803,205.2,363816.666667,0,3891.48025987,2381.2542334,0,0,0,0,0.0344060484791,0.865324956363,0.0335450475614,0.47825998076,0.673913043478,"2"
"13566",10,18,1,0,0,0,-1,445350,3013.89108911,3409.40432931,3211.64770921,0,0,0,0,0.100000438298,0.10000020523,0.100000223774,0.558452380952,0.555555555556,"1"
"13567",20,14,0,0,1,887,186.714285714,189566.666667,0,3898.14285714,2240.14759375,1300,10100,6175,0,0.0222267671573,0.805657070989,0.0222252128028,0.378511662467,0.727272727273,"2"
"13568",66,1,0,0,0,797,178.2,293640,1555.22222222,3633.17041199,2956.69171845,2700,2700,2700,0,0.0400015079004,0.0400006924329,0.378948404639,0.536724386724,0.727272727273,"2"
"13569",14,0,0,0,0,591,194,410879.5,577,9979.86111111,4989.93527263,8600,8600,8600,0,0.0333355162391,0.0333898860914,0.8663977913,0.51911976912,0.272727272727,"1"
"13570",13,1,0,0,0,176,43.6,320920,2070.81052632,3608.49844609,2884.2786165,859,1900,1379.5,1,0.040004365959,0.258181623571,0.619989766978,0.458752139334,0.508333333333,"2"
"13571",29,1,0,0,1,912,489.666666667,129388.888889,1792.96666667,7199.30769231,3308.43039727,2000,2000,2000,0,0.135253524106,0.654356985539,0.0222226388641,0.480494505495,0.666666666667,"1"
"13572",2,1,0,0,0,436,120.25,224307.2,0,3406.58735411,1873.25166717,1900,1900,1900,0,0.040003598827,0.0400024564962,0.0401069178124,0.424943226912,0.635135135135,"1"
"13573",13,16,0,1,0,799,180,382250,2733.25,3725.71428571,3173.97795231,624,7600,2746.91666667,0,0.0333340391021,0.0333342246454,0.0333334617233,0.467465783375,0.72,"2"
"13574",8,0,0,0,0,993,384.5,429666.666667,3254.54637289,5145.06729901,4208.17520129,454,13900,5697.6,0,0.199746195531,0.0333336949529,0.700235341845,0.422437974212,0.738095238095,"4"
"13575",24,0,0,0,0,804,122.597142857,616285.714286,3575.01252537,9266.4375,5894.22273639,1500,50600,18400,0,0.0285875534415,0.0285716613134,0.885660454541,0.41746031746,0.571428571429,"3"
"13576",13,3,0,0,1,245,68,236875,0,4355.69410456,2328.25912172,516,516,516,0,0.0252147386837,0.711912298063,0.0250304261642,0.369666666667,0.692307692308,"2"
"13577",11,1,0,0,1,579,265.111111111,219371.2,0,3256.26171384,1738.42883763,712,1100,906,0,0.0200017175862,0.819612515666,0.0200341183493,0.336363636364,0.75,"1"
"13578",3,1,0,0,0,438,161.75,558200,3241.58331846,4355.57442348,3589.78158025,35500,35500,35500,0,0.799913657617,0.0500570605372,0.0500246982457,0.313068181818,0.875,"3"
"13579",7,1,0,0,1,45,32.75,293260,0,10290.0204082,3694.83890709,2100,2400,2250,0,0.237970443951,0.642024950875,0.0400005304658,0.26721165739,0.4375,"1"
"13580",5,1,0,0,0,92,43.6,472220,2424.09157509,3832.72432932,3131.4849023,1200,1600,1333.33333333,0,0.349936688102,0.529360298665,0.0400004374354,0.40123015873,0.692307692308,"1"
"13581",4,1,0,0,0,415,145.333333333,183066.666667,0,3720.06060606,2033.87250601,1200,1200,1200,1,0.360680560351,0.151062814533,0.44309601844,0.468783068783,0.588235294118,"1"
"13582",3,0,0,1,0,4400,965.8,167766.666667,0,4400,2629.31007213,548,4400,2474,0,0.0333392064746,0.0333373214505,0.0333372168691,0.501388888889,0.75,"2"
"13583",14,7,0,0,0,634,350.2,57590,2489.41935484,4315.51428571,3079.13364085,6800,6800,6800,0,0.0203510685393,0.0200108777962,0.0202608834596,0.523263888889,0.857142857143,"2"
"13584",6,1,0,0,1,949,495.285714286,190600,1137.25,3684.22393822,2526.20982533,0,0,0,0,0.0285716197386,0.885629571379,0.0285715618075,0.461848484848,0.789473684211,"1"
"13585",18,0,0,0,0,3400,399.8,454240,2865.49076385,6568.26439232,4387.0004306,1300,1300,1300,0,0.0200166656461,0.0200003128939,0.43572340144,0.602194211018,0.703703703704,"2"
"13586",9,17,0,1,0,1500,490.6,25216.6666667,0,5925,2684.96046519,1300,3200,2080,0,0.0333412951191,0.0333386991109,0.0333385885631,0.387537024379,0.780487804878,"2"
"13587",4,0,0,0,1,116,39,299666.666667,0,3969.16254417,2057.56414865,1300,1300,1300,0,0.0333371318568,0.379615134039,0.0333369799103,0.573863636364,0.666666666667,"2"
"13588",3,0,0,0,0,498,163.666666667,125514.285714,0,4157.38461538,2215.6959061,3500,3500,3500,0,0.0285715932461,0.0285716549089,0.0286196748913,0.40765993266,0.666666666667,"3"
"13589",6,3,0,0,0,296,77.6,176140,2896.8125,7549.92857143,4120.57769754,0,0,0,0,0.0204870517393,0.414984435094,0.0203060535377,0.587550550715,0.446153846154,"1"
"13590",8,9,0,0,0,3900,860.571428571,42500,1087.42105263,3900,2761.0246285,1200,1200,1200,0,0.0285715412363,0.0285714927811,0.448973349031,0.326666666667,1,"1"
"13591",36,1,0,0,1,597,183.8,120100,0,3490.16307076,1336.12600089,1600,1600,1600,0,0.0222257782823,0.79967227527,0.0224370177052,0.527951933124,0.76,"2"
"13592",6,1,0,0,1,269,70.8,182966.666667,0,3572.78996251,1366.5240379,1500,1500,1500,1,0.0222298110453,0.356761017205,0.0222270349413,0.511060606061,1,"3"
"13593",32,1,0,1,0,1600,343.1,218459.1,791,4661.70588235,3222.05198906,701,652900,40949.2857143,1,0.406531639502,0.0200013937698,0.0200780068557,0.453372927885,0.733333333333,"2"
"13594",59,8,0,0,0,60,13.236,573083.333333,0,8529.50980392,5058.38930169,896,18300,9598,0,0.0333382735104,0.0333362910659,0.702258698112,0.414467532468,0.470588235294,"1"
"13595",4,1,0,0,0,2000,902.833333333,7757.14285714,0,2614.18518519,1512.44719235,5400,5400,5400,0,0.755746401797,0.0285720100218,0.0285872149171,0.414668911336,0.794117647059,"1"
"13596",2,1,1,0,0,560,388.5,34600,0,4048.02597403,2183.09207681,0,0,0,0,0.732314060016,0.06687041065,0.0669004345541,0.396296296296,0.333333333333,"2"
"13597",18,1,0,0,0,425,160.6475,420025,1034.0625,3574.80490473,2854.85664563,0,0,0,0,0.799999508053,0.0500001089824,0.0500000958485,0.367793272301,0.897435897436,"1"
"13598",32,0,0,0,0,808,292.4,283100,1776.09090909,4815.51845185,3822.09839221,1400,1500,1450,0,0.0400001591014,0.0400003300151,0.839970475229,0.591047619048,0.8,"3"
"13599",7,1,0,0,0,358,321.8,115551.142857,0,3235.83484848,1327.39578702,175,4200,1438.25,0,0.88571309547,0.0285719112653,0.028571632784,0.343636363636,0.904761904762,"1"
"13600",9,2,0,0,1,1400,382.833333333,286566.666667,1400,3485.38647407,2374.32091648,0,0,0,1,0.0333340704395,0.682555946486,0.0333338393749,0.430642857143,0.549019607843,"2"
"13601",0,34,0,0,0,498,198.777777778,270050,0,6990.81481481,3556.27173109,0,0,0,0,0.121053140557,0.129812810329,0.708542471251,0,0,"2"
"13602",6,1,0,0,0,583,354,207122.222222,0,3547.80347826,2052.2329645,1100,3100,2000,0,0.140854533394,0.129452579832,0.0222228312052,0.303174603175,0.625,"2"
"13603",4,99,0,0,0,428,339.333333333,46233.3333333,2539.0952381,4468.38666667,3302.61561153,3500,20900,12200,1,0.0340619027688,0.0334787107888,0.0340646384275,0.483511926836,0.678082191781,"3"
"13604",7,100,0,0,0,787,98.3533333333,501577.777778,2565.85043197,6891.16335609,4540.57285972,2100,25900,11200,0,0.0229466596022,0.218788876818,0.713453021892,0.399521330063,0.57805907173,"1"
"13605",1,1,0,0,0,496,118,296460,2242.46666667,3672.63005972,3130.43560493,2700,2700,2700,0,0.0400014356769,0.0400006450439,0.378979094187,0.25,1,"1"
"13606",16,13,0,0,0,11700,1367.33333333,372530,0,11700,5266.80222635,2900,2900,2900,0,0.021895404213,0.0200987917231,0.917957769165,0.5475,0.777777777778,"2"
"13607",15,1,0,0,1,2900,681.333333333,274016.666667,2157.2239703,4400,2976.33789748,1700,1700,1700,0,0.0333410176579,0.538415462594,0.195250206679,0.393898809524,0.615384615385,"3"
"13608",12,1,0,0,0,602,303.431666667,375266.666667,2161.75,4762.803125,3201.71448634,1300,5800,3550,0,0.687711536759,0.0338005365837,0.0333338127888,0.420365418895,0.75,"3"
"13609",7,0,0,0,0,109,59.5,433350,0,7528.95577396,3307.80747502,29900,29900,29900,0,0.0250205942706,0.0250021056024,0.899606865528,0.432142857143,0.8125,"1"
"13610",17,1,0,0,1,3300,679.375,207650,1331.1,3583.89010188,2347.97343392,713,3400,1545.6,0,0.151635499769,0.773359348942,0.0250013683989,0.428998036847,0.457627118644,"2"
"13611",8,11,0,0,1,2300,424.5,306385.714286,0,3272.75134839,2062.58007239,850,2400,1890,0,0.028572337619,0.885710443959,0.0285720383821,0.316287878788,0.615384615385,"2"
"13612",4,1,0,0,1,473,356.6,8112.5,0,3228.83333333,1346.64046976,0,0,0,0,0.0250002405364,0.899998404192,0.0250000685232,0.378713323713,0.714285714286,"2"
"13613",39,1,1,0,0,386,294,165920,2837.9,4083.23627685,3227.27103816,949,949,949,0,0.38499654306,0.286268895332,0.0412931917654,0.447283176594,0.714285714286,"1"
"13614",8,1,0,1,0,429,176.888888889,144900,0,3285.62355542,2335.27610714,13900,13900,13900,1,0.0200291325039,0.0200309425415,0.0200005790878,0.537033799534,0.909090909091,"1"
"13615",8,1,0,1,0,2000,639.4,163316.666667,0,3294.03825497,2093.09630288,39400,39400,39400,0,0.0333368728908,0.0333360162157,0.0333358550054,0.332352941176,0.5,"3"
"13616",4,1,0,1,0,206,95.4285714286,199187.5,0,3246.10744852,2598.30143387,1800,3100,2450,0,0.164749582089,0.0250403314374,0.0250013246554,0.331098249577,0.809523809524,"2"
"13617",4,10,0,0,0,693,199.714285714,305028.571429,3315.08984375,5916.76304156,4430.90120231,3900,3900,3900,0,0.0285718458583,0.0287182853113,0.741567628488,0.412262076548,0.733333333333,"2"
"13618",19,14,0,0,0,792,187.287777778,408440,0,7435.33333333,4178.10354089,9900,95100,52500,0,0.0200065860139,0.254466042253,0.458052318671,0.448076923077,0.222222222222,"2"
"13619",6,0,0,0,0,531,354.444444444,320180,0,9839.79844961,3769.40167471,9500,9500,9500,0,0.0201225321614,0.132229481642,0.432773878671,0.470238095238,0.714285714286,"2"
"13620",6,2,0,1,0,1300,317.777777778,322522.222222,1833.33333333,3490.16307076,2557.86561853,29300,29300,29300,0,0.0222694612469,0.134182403721,0.022223360753,0.414285714286,0.666666666667,"2"
"13621",6,1,0,0,1,6000,1163,117714.285714,1231.55555556,6000,3372.51903842,2600,3500,3050,0,0.167207545089,0.547914720365,0.029640415794,0.487143493761,0.76,"2"
"13622",14,6,0,0,0,670,212.444444444,243710,0,4572.98284734,2908.59287211,1000,1400,1200,1,0.159696761349,0.0200101404314,0.221344551036,0.506162337662,0.615384615385,"2"
"13623",9,1,0,0,0,95,69,160687.5,0,5217.8836478,1892.75358318,1200,6800,3666.66666667,0,0.0252957419515,0.0250067502723,0.0250609536407,0.462905745049,0.646153846154,"1"
"13624",15,1,0,0,0,510,198.666666667,171010,0,8237.30337079,3410.23245016,819,5300,2606.33333333,1,0.0207066765086,0.122629357329,0.815581628032,0.416346254755,0.806451612903,"2"
"13625",9,1,0,0,0,1300,266.666666667,230485.714286,0,5423.74626866,2979.81220042,753,753,753,0,0.0285734118188,0.0285727631549,0.260125930098,0.547727272727,0.8,"3"
"13626",3,1,0,0,0,994,471.4,158609.777778,0,3326.47474619,1164.19993682,599,994,796.5,0,0.248524945021,0.684794043662,0.0222264771825,0.333044733045,0.958333333333,"1"
"13627",11,1,0,0,0,736,360.5,123885.714286,0,3378.69117647,2715.0828853,0,0,0,0,0.0286469903474,0.168891879299,0.0287539722924,0.542777777778,0.48,"2"
"13628",5,0,0,0,0,569,176.82375,226475,1044.01652893,3830.75075075,2750.36747122,10300,10300,10300,0,0.390034349173,0.15692087792,0.0250125016068,0.357407407407,1,"1"
"13629",3,1,0,0,0,2800,754.666666667,141112.5,0,3263.88975913,1838.99202514,959,2800,1879.5,0,0.0250009192192,0.0250098423293,0.0250363653052,0.403901257473,0.818181818182,"1"
"13630",5,0,0,0,0,3000,857.6,101450,2063.60283688,13766.6666667,5544.72603958,0,0,0,0,0.0201048879373,0.0200430692878,0.0202886271065,0.4,0.818181818182,"3"
"13631",5,1,0,1,0,459,273.2,242066.666667,0,3413.88193862,2488.99974926,911,19300,10105.5,0,0.355326143496,0.366516189452,0.0333340027241,0.539600550964,0.454545454545,"2"
"13632",22,9,0,0,0,789,225.8,185570,2497.73626374,4297.71365639,3530.27214781,2800,2800,2800,0,0.585017206166,0.0200171182314,0.0200795423276,0.423656462585,0.694444444444,"1"
"13633",11,12,0,1,0,255,122,133537.5,0,3530.83302251,1685.11129544,900,6800,3188,0,0.395843419057,0.0250062256546,0.0250075932488,0.625770308123,0.740740740741,"1"
"13634",15,7,0,1,0,2100,416.444444444,158030,0,7691.98214286,3499.45507771,22300,22300,22300,0,0.020275417278,0.0879721651824,0.0200692979833,0.565873015873,0.633333333333,"2"
"13635",15,3,0,0,1,529,89.2222222222,313222.222222,1648.98058252,4847.32824427,2690.75625326,800,1500,1166.66666667,0,0.0222226809856,0.911109691193,0.0222222497502,0.305580530581,0.612903225806,"2"
"13636",0,0,0,0,0,992,174.37,522485.714286,3409.12923681,6967.23467842,5386.48882748,0,0,0,0,0.0285722239071,0.028571598094,0.885489358136,0,0,"2"
"13637",7,1,0,1,0,162,93.1666666667,129388.888889,0,4057.40464345,2112.83161807,1700,2300,2000,0,0.0223307163689,0.0222404784987,0.0222463890965,0.461412890813,0.578947368421,"3"
"13638",7,1,0,0,1,1200,512.142857143,108667.857143,775,3411.81283422,2532.1156875,775,1800,1287.5,0,0.0287212958438,0.497254779111,0.0285718616186,0.284709896585,0.653846153846,"1"
"13639",9,6,0,1,0,4900,778.285714286,223242.857143,2448.42555147,4900,3248.9186317,5100,26900,16933.3333333,0,0.177519454843,0.0285784593366,0.171225679215,0.377965747703,0.518518518519,"4"
"13640",8,1,0,0,1,969,319.625,212144.444444,0,4689.90232558,2590.52292705,944,944,944,0,0.127597546874,0.805161880965,0.0223800991602,0.459787266605,0.7,"1"
"13641",11,0,1,0,0,873,251.75,190737.5,1499.375,4628.42572944,3522.14107704,5700,5700,5700,0,0.480440368305,0.0250580333902,0.0252404401727,0.512263257576,0.75,"2"
"13642",5,0,0,0,0,294,130.25,223780,0,3276.25692637,2040.32067027,1200,3400,2300,0,0.0400079372353,0.492424542714,0.0408117411501,0.448743386243,0.777777777778,"2"
"13643",16,1,0,0,1,3000,524.666666667,107410,0,3684.90740741,2540.43032879,0,0,0,0,0.505110599394,0.234235979097,0.020176864587,0.44859822717,0.676470588235,"1"
"13644",6,0,0,0,1,5100,952.857142857,130059.125,0,5100,2175.27242115,23100,23100,23100,0,0.0250065473165,0.774585320159,0.149200067297,0.489015151515,0.529411764706,"1"
"13645",4,1,0,0,0,1000,268.5,270833.333333,1540.92857143,3447.12581623,2385.62530845,742,2100,1421,0,0.325742089413,0.408322059864,0.0333341875236,0.312202380952,0.714285714286,"2"
"13646",4,0,0,0,0,4800,728.125,435525,2145.71929825,6318.29503106,4488.06807482,2700,96500,34666.6666667,0,0.29568826432,0.0257170315006,0.628512579329,0.468443051202,0.833333333333,"2"
"13647",7,0,0,0,1,0,-1,305737.5,0,5975.92903791,1790.53926002,1200,1200,1200,0,0.0250072974025,0.774415778715,0.150551004363,0.261111111111,1,"2"
"13648",2,0,0,0,0,258,63.75,324475,3526.54145155,4462.12903226,3983.64064697,8200,8200,8200,0,0.0502084902502,0.0500627090464,0.0510766666068,0.41452020202,0.5625,"2"
"13649",4,2,0,0,1,292,47.8333333333,255800,1545.61111111,3494.48032674,2465.50007881,1900,1900,1900,0,0.0333344366423,0.866661212791,0.0333333632863,0.298266666667,0.5625,"1"
"13650",12,2,0,0,0,1500,414.69875,373550,1959.4365549,5151.02297538,3531.17150872,1700,1700,1700,0,0.777644572978,0.0250009470858,0.0250007515294,0.450196772924,0.689655172414,"3"
"13651",29,0,0,0,0,721,258.3975,544012.5,2353.73076923,139204.2,21081.7488474,758,652900,111126.333333,0,0.774746059872,0.0250016440821,0.0261226460504,0.419696969697,0.675675675676,"1"
"13652",44,1,0,0,0,480,181.2,321930,1767.65384615,6241.91289593,3531.27425956,1600,1600,1600,0,0.0203499230568,0.508684419678,0.430848837552,0.493310657596,0.5,"2"
"13653",2,1,0,1,0,496,113,276342.857143,1727.63636364,3574.35309475,2838.58844385,13900,13900,13900,0,0.0285724364744,0.513099937641,0.0285716606955,0.530797101449,0.7,"2"
"13654",29,26,0,0,1,666,225.444444444,206560,0,5442.125,2921.78713185,5500,5500,5500,0,0.0203239748353,0.54438406914,0.0200580859968,0.364090909091,0.966666666667,"3"
"13655",7,1,1,0,0,321,187.666666667,289050,2253.29411765,3830.32080201,3205.11090527,1700,1700,1700,0,0.271079554222,0.497316845705,0.0337595245817,0.502007083825,0.866666666667,"2"
"13656",8,2,0,0,1,0,-1,400650,0,3475.24862205,2047.69993003,1000,1300,1150,1,0.0500055164838,0.799979004138,0.0500036696538,0.335030864198,0.785714285714,"2"
"13657",11,11,0,1,0,1200,328.5,272312.5,1983.33333333,7121.14757709,3610.91186393,1700,104100,37333.3333333,0,0.3151529621,0.0251135773573,0.1492314386,0.430816860131,0.657894736842,"3"
"13658",7,1,0,1,0,82,56,162200,0,3238.61647505,1877.02726182,469,1400,1056.33333333,0,0.435796332288,0.0400152023754,0.0400150840951,0.506490081734,0.5,"1"
"13659",7,1,0,0,1,58,10.8,375180,2185.45094524,3801.90962963,2872.11355826,1000,1000,1000,0,0.0400043412989,0.639990669194,0.0409817599332,0.28611952862,0.5,"1"
"13660",14,9,0,0,0,504,161.428571429,281714.285714,3167.84808013,5267.58174692,4207.90902329,210300,210300,210300,0,0.0285740524841,0.0285774741925,0.591032242323,0.412606837607,0.6,"4"
"13661",29,1,0,1,0,309,35.8,372960,2145.11111111,6513.14953271,3113.99635111,2300,7800,4450,1,0.0200383137373,0.457181517311,0.0200001310569,0.456562464085,0.626666666667,"2"
"13662",21,10,0,0,0,900,452.714285714,43714.2857143,2036.66666667,7042.2,3531.6200254,2900,45000,23950,0,0.178131422167,0.0285864679465,0.736056908575,0.397407654651,0.478260869565,"3"
"13663",7,0,0,0,0,990,255.888888889,218055.555556,1625.23076923,5336.94027203,3649.59922859,0,0,0,0,0.0222228852484,0.022783090127,0.0245710553556,0.287037037037,1,"2"
